,Date,OpenPrice_TATApower,HighPrice_TATApower,LowPrice_TATApower,ClosePrice_TATApower,WAP_TATApower,NShares_TATApower,OpenPrice_JSWenergy,HighPrice_JSWenergy,LowPrice_JSWenergy,ClosePrice_JSWenergy,WAP_JSWenergy,NShares_JSWenergy,OpenPrice_BOROSILre,HighPrice_BOROSILre,LowPrice_BOROSILre,ClosePrice_BOROSILre,WAP_BOROSILre,NShares_BOROSILre,OpenPrice_PowerGridCorp,HighPrice_PowerGridCorp,LowPrice_PowerGridCorp,ClosePrice_PowerGridCorp,WAP_PowerGridCorp,NShares_PowerGridCorp
359,29-April-2021,98.9,100.2,97.45,97.7,98.60241007618136,3606525,107.1,111.5,106.45,109.3,109.12991883131066,572265,239.0,243.75,231.55,236.95,238.71398245908048,35802,224.0,224.0,219.0,220.15,220.8556297002436,292671
360,28-April-2021,98.9,99.1,97.7,98.0,98.38812909691747,1476720,107.4,109.45,106.25,107.05,107.79592105957468,341118,231.5,238.6,231.5,236.0,235.62206877691935,102389,218.0,222.0,216.45,221.0,219.30770465025975,311617
361,27-April-2021,97.45,98.55,96.6,98.0,97.56652046954252,1285251,107.35,107.6,105.0,106.1,106.25939412329944,474552,234.7,237.0,230.0,234.5,234.18637691972887,32166,216.9,220.5,215.85,216.6,218.09144893426767,376877
362,26-April-2021,95.75,97.05,95.5,96.3,96.2338046288093,1235955,103.65,107.15,103.6,105.8,105.56805425105024,488691,241.95,241.95,232.55,233.5,235.02155838422485,40773,209.1,216.4,209.1,215.3,212.370901150984,1191676
363,23-April-2021,94.2,96.85,93.4,95.65,95.62356800374035,3738662,99.5,104.0,99.2,102.4,100.87954610847925,636011,232.6,243.0,232.6,236.25,237.71174734444995,66747,203.65,212.9,203.65,211.2,211.31738666576348,1003867
364,22-April-2021,93.3,94.95,92.55,94.3,94.03092530558973,1467245,100.95,102.6,99.0,99.7,101.0421420831633,938563,236.0,240.85,233.75,234.9,237.35078512649827,48973,205.5,205.5,201.3,203.6,203.80305846012467,439633
365,20-April-2021,95.6,96.0,92.3,93.5,94.29755774166429,1805542,102.0,104.7,98.9,100.85,102.27085356271594,582898,243.0,250.0,235.0,236.75,240.30290258740743,109144,203.15,205.65,201.6,203.7,203.525987691086,151110
366,19-April-2021,93.3,94.95,91.8,93.55,93.71399570083263,2443729,95.0,101.65,93.95,100.25,97.88083519928067,805221,221.0,243.85,215.8,240.1,231.28357836891607,180518,204.0,207.0,200.0,201.15,202.89286781078584,294608
367,16-April-2021,95.2,97.95,94.05,97.15,96.43708539357944,2387053,96.45,103.5,94.65,99.9,100.6220918290678,1124633,229.9,235.0,228.5,230.65,231.49390902341904,59268,208.4,214.7,207.6,209.9,212.01148343924797,273176
368,15-April-2021,95.0,96.7,93.3,94.05,94.44957986915482,2257630,95.8,96.8,91.85,96.0,94.52280515819432,371758,236.6,236.6,226.45,229.9,229.8530275182519,78348,207.25,211.3,207.15,207.8,208.84081594377972,181287
369,13-April-2021,92.75,96.3,91.6,95.8,94.46216823799656,5018997,93.5,98.15,92.6,96.55,95.73213820819232,545438,226.0,238.0,225.25,236.65,232.4424280937152,95993,203.0,210.0,203.0,208.9,206.73072163258612,244030
370,12-April-2021,101.4,101.4,89.95,92.2,94.28648347095469,7940870,98.5,98.75,86.85,92.9,93.0059639785424,1069085,236.05,240.0,220.1,223.75,228.17427675486,206327,203.55,206.9,198.5,201.1,200.98650156260055,559324
371,9-April-2021,105.65,106.15,103.05,104.05,104.61712956192667,1901006,89.9,103.9,88.0,100.15,97.02173243122908,1882118,250.0,257.8,242.5,244.2,247.930643192854,38511,209.25,211.4,208.0,208.3,209.40324788656855,212569
372,8-April-2021,105.0,106.7,104.2,104.9,105.550274350111,2071623,90.0,90.3,87.7,88.55,88.9633418814955,222270,248.1,265.0,247.4,248.5,254.50774091390065,133253,211.25,213.5,208.45,209.0,210.8461959168328,1351206
373,7-April-2021,104.1,105.6,101.75,104.1,104.6973966617354,1889305,86.3,90.0,85.65,89.35,87.50264062799006,506887,247.55,252.5,243.55,244.9,245.859922772076,39364,211.0,216.15,209.55,210.8,212.912775739546,562034
374,6-April-2021,103.6,107.25,102.35,104.65,105.02236789176555,3336166,87.7,88.4,85.25,85.65,87.08727918999155,845127,245.0,250.6,244.95,245.9,247.2128859808793,60981,214.15,219.0,208.5,209.25,213.57743577845096,456856
375,5-April-2021,105.3,105.5,100.5,103.35,102.94875569768976,3158517,90.8,90.85,85.1,86.6,87.08450324194827,366909,251.0,251.0,241.0,245.85,245.2494956759696,57007,216.4,218.95,213.45,214.15,215.5100728722472,273904
376,1-April-2021,104.2,105.5,103.45,105.05,104.56085755812444,1927846,88.95,92.7,87.8,90.65,90.8157870784196,856954,246.3,251.0,244.7,249.75,249.265335545823,36761,216.5,219.4,214.75,218.75,217.0373725576844,126724
377,31-March-2021,103.5,105.8,102.8,103.2,104.35206056694373,2071493,87.5,90.25,87.0,87.95,88.8119811914165,193954,255.45,258.0,245.35,246.25,249.59836664517516,23265,219.95,220.85,214.8,215.65,216.42194886332143,252578
378,30-March-2021,105.4,105.45,102.8,103.5,103.8757217717318,2625657,89.0,90.4,86.6,87.05,88.65457132448464,290966,251.0,258.7,245.25,249.5,250.34917880535727,40916,216.2,223.6,215.85,221.65,221.01828577724277,617201
379,26-March-2021,100.55,104.3,100.1,103.45,102.22782708267223,4427665,85.5,88.05,83.65,87.35,85.66663909060269,652740,245.0,251.65,236.55,244.45,246.7496868475992,62270,218.5,220.0,212.1,214.6,213.85950316165668,434266
380,25-March-2021,101.4,102.25,96.55,98.6,98.85735764864528,4314483,85.9,85.9,81.25,83.55,83.05944433032046,155776,252.05,256.05,240.5,245.05,246.50178070237504,42399,220.5,223.3,215.35,216.7,218.5694170920247,447858
381,24-March-2021,103.3,105.65,100.8,101.25,103.28694569893123,3384961,85.7,86.3,81.85,83.15,84.23163937099069,177867,261.7,263.05,252.05,254.6,257.35401249320125,60673,215.8,223.8,215.8,221.3,221.6703889641832,628644
382,23-March-2021,105.0,106.0,104.0,104.35,105.02046348740453,2786915,87.35,87.65,85.65,86.3,86.67955054986324,263611,262.5,266.9,258.85,262.0,262.7628297132651,31353,223.85,223.85,218.4,219.15,220.46608892364597,297941
383,22-March-2021,105.25,106.5,103.8,104.75,105.25258478588395,6602868,85.4,87.4,85.0,86.45,86.49287999338561,314466,264.5,267.05,257.5,258.75,260.6284575130825,24078,234.0,234.3,222.35,223.55,226.008491712089,500488
384,19-March-2021,100.3,104.75,96.3,104.2,100.5892830755976,6388456,83.8,85.65,80.2,84.7,83.01282590490369,268675,252.0,266.55,239.2,263.45,254.88581274684424,51652,221.1,232.0,219.25,230.35,227.84372906640803,973316
385,18-March-2021,105.0,106.55,96.0,100.5,101.93782086903153,10610248,84.0,86.4,82.95,84.15,84.57929282424601,336550,265.05,270.0,249.8,254.35,259.30333359741553,113601,221.1,223.4,220.1,221.1,221.6487610322428,253235
386,17-March-2021,109.85,110.55,102.5,103.4,106.67353686304769,3127373,85.5,86.7,81.45,82.9,83.56745931636988,289367,276.0,276.0,255.0,263.55,266.453014924112,94679,225.5,225.5,219.45,220.6,222.31175854477053,187132
387,16-March-2021,112.15,112.4,109.15,109.65,110.4019615949021,4329946,85.95,88.75,84.25,85.8,86.62069032669083,359453,277.05,282.5,272.0,273.45,275.7444467728416,38176,225.0,227.25,223.5,224.25,225.39899675546448,234240
388,15-March-2021,114.95,114.95,108.0,111.55,110.64278253138,7180052,85.45,86.55,82.5,85.85,84.53228185590106,253548,290.0,290.0,272.5,275.65,278.1861982458529,102842,220.0,226.5,220.0,224.1,223.15202411633553,535073
389,12-March-2021,108.7,114.45,107.0,113.25,112.28002575432312,14264013,86.9,87.7,84.5,85.45,85.87516327564423,515233,290.0,300.6,281.0,284.15,290.30416268748945,89005,215.25,220.8,215.25,220.0,219.3574857653232,259753
390,10-March-2021,109.0,109.3,105.85,107.4,107.26511044576365,3718024,84.5,88.7,84.5,86.95,87.04253915910964,794515,275.0,277.1,265.6,273.8,272.7243951494796,102422,220.35,220.35,214.05,215.1,216.09302587387657,159891
391,9-March-2021,110.2,110.7,104.7,107.05,107.03211217514472,7014816,88.4,89.45,82.45,83.7,85.25287867078826,621120,277.0,278.0,260.85,262.75,266.35926754369336,131885,220.3,222.4,213.35,215.95,216.6283942784441,297891
392,8-March-2021,109.0,111.9,108.25,109.05,109.90993898498228,3397852,82.15,91.0,81.55,87.1,88.18870846408937,2246550,282.0,283.0,272.0,274.65,278.1241119860017,57150,220.0,223.8,217.0,220.3,221.16706952669992,427361
393,5-March-2021,111.0,111.0,104.0,107.3,107.36055075335308,7715904,85.5,86.4,80.5,81.25,82.93536173732802,525865,282.0,284.25,277.35,278.7,279.61722318865174,70707,226.3,226.3,219.3,220.3,222.54475521730907,280269
394,4-March-2021,104.6,114.0,102.8,109.35,109.5548506238586,9239193,82.8,87.6,82.0,84.4,85.55339694217726,591532,284.55,294.0,281.35,284.25,288.84686573808324,85363,225.0,229.9,224.2,225.1,226.44513606263595,1122167
395,3-March-2021,104.75,105.5,102.5,105.25,104.08874768553156,6809879,90.0,92.45,82.5,84.05,87.61113472296994,1905822,285.95,286.5,281.6,284.55,283.9378964837994,64473,228.6,230.0,223.7,227.45,226.31630801414713,378593
396,2-March-2021,100.45,100.8,98.0,100.4,99.44749696847315,3783572,76.3,88.7,76.0,86.4,82.77912877654587,2449957,289.95,290.5,279.0,281.5,283.4781858345989,28972,228.7,229.5,223.45,224.85,225.7388975609536,442673
397,1-March-2021,97.0,99.55,95.65,97.8,97.53534838594163,4133060,72.0,75.4,71.9,74.4,73.66209858596538,151340,290.1,293.95,282.95,284.55,286.58994956099383,80295,218.5,228.85,217.65,227.55,224.30346094601035,940032
398,26-February-2021,95.0,96.45,93.0,95.1,94.799276159153,6827744,73.25,73.85,71.1,71.85,72.46403754800889,158304,285.1,292.85,278.5,282.7,284.00324565011357,111842,222.9,227.1,211.25,214.8,219.1451716559616,823129
399,25-February-2021,94.7,97.6,94.45,96.05,96.19178927806995,6679096,73.9,75.6,72.85,73.3,73.92708727284982,267059,304.0,304.0,292.5,293.65,296.23639865190177,33232,224.8,232.7,220.8,227.75,225.02713915110104,1286702
400,24-February-2021,92.9,94.5,89.1,93.9,92.78167236074657,5910232,73.3,75.95,72.6,73.0,73.79380049464137,212275,279.0,304.85,276.25,298.65,298.69205709929804,402737,239.0,239.0,214.95,222.65,222.77082710292672,1253931
401,23-February-2021,90.05,93.3,89.8,92.0,91.61877120598072,3443604,72.6,75.1,71.3,73.3,73.50976257083424,209115,274.6,284.75,274.2,277.15,279.62888875737315,50691,224.3,229.05,224.3,225.95,226.74319469909815,227433
402,22-February-2021,91.0,92.5,89.0,90.0,90.67500658954621,3657308,75.35,75.35,71.1,71.75,72.69563761999832,167294,292.0,292.0,275.45,276.5,280.67276856302993,94233,234.0,234.0,223.5,224.9,230.06606979589847,3206836
403,19-February-2021,93.15,94.85,89.4,91.15,91.66466359711033,10151087,75.0,75.7,72.25,73.7,74.37726766037623,101371,289.6,292.0,277.85,281.4,282.98841619682213,97550,234.2,236.1,228.75,232.2,232.98415908786393,1022479
404,18-February-2021,92.0,94.05,90.3,93.1,91.98091338068173,2424159,75.3,77.1,72.35,75.4,74.72678570725155,253863,293.5,299.6,286.1,289.1,293.0175266997991,37828,231.5,238.3,228.5,236.6,235.08403789771208,645316
405,17-February-2021,90.55,92.45,89.9,91.1,91.00853812783616,3605240,75.0,75.55,74.05,74.4,74.7746083135804,86485,292.0,301.2,291.3,292.35,295.4426767230373,50913,225.9,231.1,222.4,230.05,227.9954489502068,488239
406,16-February-2021,87.4,91.0,86.65,90.25,88.57617215067131,2508082,76.8,76.8,74.1,75.0,74.98528717583137,415216,295.65,304.65,285.6,291.65,293.20315882390025,95162,214.8,229.8,213.0,225.45,224.55357653896493,1900888
407,15-February-2021,88.2,88.9,86.35,86.65,87.51049280104137,1364364,75.35,77.75,74.55,75.85,75.95402792512722,351583,322.0,322.0,293.0,295.65,306.3367041244299,163562,213.0,215.45,211.5,212.2,213.19851561522745,239830
408,12-February-2021,87.8,88.4,86.05,87.3,87.27863208246629,1018307,77.1,77.35,74.05,74.5,75.85488987978323,435297,305.0,310.0,295.55,298.2,302.1946734214895,69876,218.85,218.95,210.7,212.75,213.47820979646124,366908
409,11-February-2021,88.5,89.25,87.5,87.75,88.07878883377762,1834067,73.5,78.25,72.7,77.8,76.25491537437618,485314,310.0,315.65,295.6,304.45,304.8701503658486,216073,209.3,214.7,208.35,213.7,212.72636935452093,208109
410,10-February-2021,88.25,89.95,86.45,88.2,87.90818788856919,2502611,70.45,73.9,70.4,72.15,71.19682511408554,235788,303.8,317.15,300.85,309.15,309.62440409777867,177462,210.05,213.95,206.95,210.35,210.6442209499392,368192
411,9-February-2021,90.05,90.35,86.4,87.15,88.12935876214466,1736875,71.95,73.15,70.1,70.45,71.51884375915388,320902,271.0,297.85,270.95,297.45,294.2985934077534,189465,210.45,217.5,210.05,210.75,214.39214299479667,518900
412,8-February-2021,87.6,91.65,87.6,90.0,90.08059807809536,3650025,70.9,72.6,70.5,72.05,71.6363892380501,145587,270.95,275.25,270.0,270.8,271.84091385453786,33397,208.0,213.4,205.75,212.45,209.72640894799673,475816
413,5-February-2021,91.0,91.5,85.0,87.4,87.8058915137635,7665636,73.9,73.9,70.05,70.7,71.09588420755829,351111,275.0,276.0,268.1,270.95,272.49962323605973,29196,205.95,208.2,200.95,207.05,203.02600235383164,961836
414,4-February-2021,85.2,90.6,84.55,89.65,88.37661311675753,5313859,79.0,79.0,71.65,72.2,72.8164328177985,259213,272.95,276.35,269.9,270.7,272.4411304695741,27493,206.95,207.55,204.25,205.3,206.5430637412372,1472422
415,3-February-2021,84.05,85.45,82.2,84.2,84.22972349542691,4255011,72.4,72.6,71.3,71.65,71.90724550964553,180498,270.05,280.75,267.55,271.65,275.49820067918023,59189,195.0,210.0,194.55,206.4,204.7791629835341,1245543
416,2-February-2021,82.4,84.1,79.7,83.6,81.73626110350403,2404196,69.0,72.95,69.0,71.95,71.69994399885655,426777,271.0,279.1,267.85,269.6,272.5926919675243,100629,191.0,195.65,189.7,194.2,189.8583171434269,1499391
417,1-February-2021,76.9,81.15,74.5,79.85,76.68135567905796,2544260,72.0,72.0,69.4,71.0,70.23931716027337,194892,275.0,284.95,269.0,271.6,276.6959311652326,157711,185.0,189.5,182.5,189.0,186.0645088687637,186610
418,29-January-2021,78.3,78.8,74.9,75.4,76.68715333643428,2622860,74.65,76.2,71.0,72.3,74.47807212263781,497791,275.2,285.0,270.1,275.0,279.3726754374493,76466,189.85,189.85,183.3,184.2,185.80171567305095,92675
419,28-January-2021,75.4,77.85,74.5,77.2,76.55388420674664,3071837,73.05,75.5,72.8,73.8,74.09860823215872,216128,260.9,273.9,254.95,272.15,267.54394544156906,75662,190.15,191.1,185.85,187.2,189.43256032590153,2072037
420,27-January-2021,80.7,80.7,75.65,75.95,77.27098156681741,1603467,72.4,74.8,71.65,74.15,73.11804465161923,81520,250.0,263.2,245.6,260.9,254.67823365907384,57203,190.8,194.3,189.4,192.5,191.4045726652913,187593
421,25-January-2021,84.9,84.9,78.0,79.2,79.92292618455066,2619411,75.9,75.9,71.3,72.65,72.81304970776826,140984,253.0,266.0,250.0,251.8,255.84838444213443,46176,194.0,197.0,189.7,190.2,190.7917352508013,138516
422,22-January-2021,83.0,83.0,77.95,79.35,79.87278843235678,2362521,74.5,76.6,73.5,74.1,74.9674565422127,250588,259.1,268.7,247.0,254.55,254.23396372419128,85291,196.0,196.35,193.0,194.0,194.13001505370528,629081
423,21-January-2021,85.45,85.7,82.3,82.95,84.05121910758454,1072998,77.5,78.25,73.3,74.65,76.11559011040274,160775,264.5,272.8,256.05,259.1,266.1328982231337,200409,196.4,197.65,194.2,195.0,195.9788551002065,5318020
424,20-January-2021,85.8,86.45,84.15,84.75,85.04525984517075,1710788,74.9,79.2,73.7,77.25,77.48786144764425,663547,242.6,261.05,236.3,261.05,248.88091114682675,385141,198.9,200.45,195.05,196.3,198.0122613243692,191578
425,19-January-2021,83.0,85.7,82.55,85.45,84.3304163513497,2707593,73.8,74.9,72.6,74.6,73.81689726491459,112172,257.0,264.85,248.65,248.65,252.5244995494336,248576,195.5,200.0,195.4,199.8,197.82214308755903,158099
426,18-January-2021,85.45,85.75,81.0,82.15,82.74945632475534,2063732,75.9,76.3,71.6,72.2,73.29527920816503,162155,272.0,278.0,261.7,261.7,264.8754649275772,99209,202.0,202.0,194.55,195.95,197.55695500286768,479475
427,15-January-2021,86.4,87.95,84.35,85.5,86.47184788016494,3137579,71.9,75.9,71.25,74.85,74.19080117913353,379940,274.1,280.0,271.6,275.45,275.56520138741416,141270,204.0,205.65,202.45,203.05,203.9563859514547,146008
428,14-January-2021,85.85,87.1,84.95,85.95,85.98455780681866,1718344,73.0,73.7,71.25,71.85,72.39692292111503,118489,280.0,282.0,270.6,273.5,274.9240438288195,48370,207.0,207.4,203.65,204.9,204.94010046484416,875132
429,13-January-2021,87.2,87.7,83.8,85.85,85.95450245717615,3606986,75.6,75.9,70.4,72.95,72.9519272323174,388744,272.15,285.15,270.55,275.9,278.2598046686479,157476,203.95,206.5,202.95,204.95,204.9195961144177,401896
430,12-January-2021,83.3,87.3,82.7,86.05,85.65836175155337,3841139,67.45,75.95,66.5,74.8,73.8252422321697,1018238,272.4,279.6,269.5,271.6,273.5697572494231,55901,201.4,204.6,199.95,203.8,203.00047867352504,254871
431,11-January-2021,83.3,84.1,82.15,83.3,83.11493304133104,2169846,67.5,67.75,66.25,66.8,66.89814498432007,131697,286.5,294.9,269.8,274.15,280.8246598777716,282913,204.9,205.1,201.4,203.35,203.68587229496637,338859
432,8-January-2021,84.5,84.6,82.65,83.05,83.37480402993764,2370260,68.0,68.0,66.8,67.1,67.45920192458554,191210,274.0,284.0,264.2,284.0,282.4441301970538,466370,199.7,207.0,197.85,203.85,202.43511499346127,763913
433,7-January-2021,83.1,83.6,81.5,81.85,82.37597005178392,2718025,68.25,68.3,67.35,67.6,67.71003191270331,116568,279.1,283.35,264.75,270.5,271.8017425361758,170556,197.0,201.75,195.45,196.95,199.381732167334,960092
434,6-January-2021,82.45,83.45,80.8,82.45,82.38210303501411,3382093,67.7,68.5,66.85,67.15,67.58985599176019,159227,291.0,295.0,272.35,273.1,279.44402276442224,317513,188.0,197.6,187.3,196.15,193.9631161996,946974
435,5-January-2021,77.6,82.2,77.6,81.15,79.9930570077423,4762932,68.45,68.45,67.1,67.4,67.66235815411217,92530,305.0,314.6,284.7,286.65,299.1636962284197,275773,189.5,189.5,186.35,188.0,187.34507195908495,114579
436,4-January-2021,77.6,79.6,77.6,79.25,78.75617678535399,2314513,66.9,68.7,66.9,67.8,67.80343951591276,205087,273.5,299.65,271.15,299.65,290.8841402264662,322079,189.6,190.25,188.05,188.3,188.8092320508428,148851
437,1-January-2021,75.9,77.7,75.8,77.35,76.80427056051855,1672380,68.15,68.45,66.5,66.9,67.336683363756,94228,285.4,285.4,285.4,285.4,285.39999147230634,23453,188.5,189.75,188.5,189.45,189.38520655845312,73127
438,31-December-2020,75.6,76.45,75.35,75.65,75.79213593448557,702868,68.7,69.35,67.55,67.85,68.57262259629434,68436,313.4,323.25,292.55,300.4,314.37590255415324,799952,190.2,191.0,188.3,189.8,189.46024957769265,168124
439,30-December-2020,77.2,77.2,75.25,75.75,75.82324014199307,1291894,68.0,69.0,67.9,68.7,68.5406638455435,75620,305.0,307.9,285.0,307.9,303.4088795558427,835740,189.25,190.5,186.9,190.15,189.2496405762516,102247
440,29-December-2020,78.0,79.0,76.25,76.55,77.41041013027545,2133249,70.15,70.15,68.05,68.4,68.69448354318108,103726,263.7,279.95,263.7,279.95,279.06813761744326,146028,191.55,192.7,188.85,189.6,189.92009132420088,221190
441,28-December-2020,75.45,77.95,75.2,77.2,76.76852414905443,1532648,68.85,70.35,67.75,69.05,68.66152456494432,70853,236.0,254.5,221.2,254.5,246.76553015408408,384011,190.0,192.25,190.0,191.55,191.18526396917147,64875
442,24-December-2020,74.55,75.6,74.25,74.4,74.9221931236496,1724025,69.85,70.25,68.0,68.25,68.94029895666132,99680,238.0,245.6,207.6,231.4,232.7313604370949,763953,191.0,192.2,189.6,189.95,190.51514218252743,126633
443,23-December-2020,73.0,74.4,71.55,74.15,73.21484268648953,980685,68.5,70.65,67.65,68.95,69.14193459450289,188608,190.55,223.3,190.55,223.3,214.2982162312939,838898,191.05,191.05,189.15,189.8,189.9646744756197,91775
444,22-December-2020,68.0,71.9,66.7,71.6,69.5539064713254,3625177,65.35,68.65,64.0,68.45,66.44567264491192,162478,175.0,187.15,172.0,186.1,180.80879775431583,216237,184.05,191.05,184.05,190.5,187.83396074520977,218623
445,21-December-2020,76.0,76.0,66.4,69.1,71.44166084153039,4876853,70.0,70.8,65.0,66.15,68.69272094270504,330029,168.65,192.0,161.15,170.25,178.5245004781067,401584,192.55,193.15,184.45,185.45,188.70242884465927,510819
446,18-December-2020,75.25,76.45,73.6,76.15,75.12191438332698,2553825,68.5,70.4,66.5,68.95,67.87371614630524,171067,163.0,168.0,156.2,167.3,163.09962769646313,54794,193.35,194.85,192.2,194.0,193.48651746162565,155312
